	Node degree	Node betweenness	Node stress	Node eigenvector centrality scores	Node closeness	Clustering coefficient
OTU_487	29	0.0941643502153347	20	0.299856169319954	0.000944287063267233	0.995073891625616
OTU_482	58	11.4297092145817	886	0.285942148997078	0.00106269925611052	0.866303690260133
OTU_481	1	0	0	0.00833744613998259	0.000869565217391304	0
OTU_478	1	0	0	0.00464633102509674	0.000819672131147541	0
OTU_476	7	0	0	0.0807298784794303	0.000887311446317657	1
OTU_474	12	0	0	0.134248345706102	0.000907441016333938	1
OTU_473	25	0.0185185185185185	1	0.260344980010063	0.000919963201471941	0.996666666666667
OTU_472	23	0	0	0.124032269561154	0.000967117988394584	1
OTU_471	51	5.09920257820085	353	0.237917244555821	0.00104058272632674	0.922352941176471
OTU_470	38	0.0408163265306122	2	0.389512088713613	0.000968992248062016	0.997155049786629
OTU_469	40	0.760729755348743	35	0.209679222351646	0.00101214574898785	0.969230769230769
OTU_466	13	0.0840963258386126	5	0.104986242486209	0.00102354145342886	0.987179487179487
OTU_463	39	0.371074777232248	64	0.393693690036119	0.00098135426889107	0.989203778677463
OTU_462	43	0.433404757892325	35	0.232693585545857	0.00102880658436214	0.983388704318937
OTU_460	35	0.0169491525423729	1	0.363019013891719	0.00102564102564103	0.998319327731092
OTU_46	153	3047.85025691231	133575	0.740148947034743	0.00135685210312076	0.306415548675611
OTU_4598	73	167.713851618072	10303	0.0995040216228717	0.00111358574610245	0.714992389649924
OTU_455	65	11.2369377941713	1338	0.608157560265951	0.00107296137339056	0.903846153846154
OTU_454	41	0.0882061081787706	5	0.415552343409208	0.000965250965250965	0.99390243902439
OTU_4518	9	0	0	0.0167059076223243	0.000849617672047579	1
OTU_450	13	0	0	0.143673354286166	0.000909918107370337	1
OTU_448	50	53.1694951703028	1824	0.0722280472522713	0.000978473581213307	0.684897959183673
OTU_447	48	2.67784897330853	228	0.257126116071735	0.00104275286757039	0.943262411347518
OTU_4458	51	9.71780880653796	282	0.0680585696366141	0.000949667616334283	0.930980392156863
OTU_441	9	0	0	0.0108424999603449	0.000838222967309304	1
OTU_44	52	125.209957660304	7057	0.0941035570380741	0.00109529025191676	0.690045248868778
OTU_438	33	4.79677489114653	265	0.05297879994525	0.000930232558139535	0.912878787878788
OTU_436	1	0	0	0.0119061293767253	0.000860585197934595	0
OTU_4358	12	0	0	0.0188840914750234	0.000877963125548727	1
OTU_433	48	1.73771999134427	178	0.472220579517936	0.00099601593625498	0.965425531914894
OTU_432	17	0.032258064516129	1	0.0350428652886816	0.000910746812386157	0.992647058823529
OTU_4318	57	56.4307020306231	5455	0.0941242771147747	0.0010482180293501	0.865914786967419
OTU_431	49	3.58467331085309	333	0.249525981050141	0.00104275286757039	0.948979591836735
OTU_430	38	0.0997700951518988	7	0.403132249005562	0.0010515247108307	0.992887624466572
OTU_43	53	34.4741433500848	2394	0.0723303370470823	0.00100200400801603	0.883164005805515
OTU_429	14	0	0	0.100416201734131	0.000973709834469328	1
OTU_428	9	0	0	0.10159005822421	0.000904977375565611	1
OTU_426	73	19.8492408057553	2700	0.66762017581914	0.00112233445566779	0.867199391171994
OTU_4248	73	316.983456444276	22783	0.135341889163363	0.00116144018583043	0.724505327245053
OTU_422	37	27.8945299062967	1370	0.0576576264276937	0.001001001001001	0.816816816816817
OTU_421	25	0	0	0.266177074795459	0.000933706816059757	1
OTU_420	41	0.237256574481689	29	0.421504866879154	0.00101317122593718	0.991463414634146
OTU_419	52	47.6470676073994	3753	0.440213363090143	0.00117370892018779	0.751131221719457
OTU_415	65	392.807985273813	19051	0.134861775194154	0.00114942528735632	0.546153846153846
OTU_414	32	9.40658182240011	422	0.153627751191186	0.001	0.953629032258065
OTU_413	59	275.071512590258	7815	0.08795509413849	0.00106269925611052	0.577440093512566
OTU_412	38	0.204684849994784	15	0.38644239675492	0.00099304865938431	0.988620199146515
OTU_41	85	1424.93894560272	55658	0.26962499472429	0.00127064803049555	0.408403361344538
OTU_409	20	0	0	0.213709409652033	0.001001001001001	1
OTU_406	5	0	0	0.0461492806442742	0.000937207122774133	1
OTU_405	23	5.22845762469478	180	0.0311759397576415	0.000916590284142988	0.909090909090909
OTU_404	72	51.0930377495753	3309	0.322515807910717	0.00109170305676856	0.709702660406886
OTU_4018	60	6.38969164382303	464	0.0760817347858352	0.000957854406130268	0.903389830508475
OTU_40	154	4451.60228659171	189367	0.692281574236989	0.0013869625520111	0.293608352431882
OTU_4	12	0	0	0.133719812844153	0.000907441016333938	1
OTU_3998	73	173.104578600998	13892	0.11629320392043	0.00113122171945701	0.736681887366819
OTU_396	9	0.950986097445465	51	0.012933762461966	0.000870322019147084	0.944444444444444
OTU_3938	69	82.5317981395052	5763	0.0933154928424832	0.00106609808102345	0.780477408354646
OTU_3918	51	14.5548629381148	1614	0.0748754760380076	0.00101010101010101	0.932549019607843
OTU_39	74	545.57340899223	32088	0.169691862774131	0.00112612612612613	0.666049611255091
OTU_389	39	0.510260580659063	16	0.193272283663004	0.001001001001001	0.978407557354926
OTU_384	1	0	0	0.0118317324202163	0.000898472596585804	0
OTU_3818	60	23.2209941718627	2335	0.0835335110613422	0.00102040816326531	0.892090395480226
OTU_381	33	0.0232558139534884	1	0.16699725206596	0.000982318271119843	0.998106060606061
OTU_3808	2	0	0	0.00278224383088138	0.000796812749003984	1
OTU_380	4	0.502593837455741	10	0.00737178194865073	0.000901713255184851	0.833333333333333
OTU_38	160	2769.13859011351	103439	0.988599368391942	0.00136425648021828	0.356525157232704
OTU_379	44	0.986852190914258	77	0.226533140119161	0.00102774922918808	0.969344608879493
OTU_378	27	0	0	0.285853846793502	0.000935453695042095	1
OTU_377	73	18.3663551924982	2091	0.654651410679018	0.00109529025191676	0.859969558599696
OTU_374	52	6.29666241331358	365	0.249506682487626	0.00103734439834025	0.899698340874811
